2990, 24428668, Statement
2990, 24431803, Clarify
2984, 24157226, Clarify
2983, 26783289, Statement
2983, 26785370, nAnswer
2975, 23810843, nAnswer
2975, 24034666, Statement
2974, 23801246, Statement
2971, 24264922, Clarify
2971, 24266795, Clarify
2971, 24272326, Statement
2971, 24287019, Other
2966, 23631269, nAnswer
2966, 25320852, Emphasis
2966, 25677418, Emphasis
2966, 25683726, Statement
2966, 25683876, nAnswer
2966, 26006682, Clarify
2966, 27571913, Other
2964, 23623187, whQuestion
2964, 23624496, whQuestion
2964, 23743916, Other
2964, 24288529, Clarify
2964, 24387506, nAnswer
2964, 24443561, ynQuestion
2964, 24452034, ynQuestion
2964, 24623948, Clarify
2964, 25679852, Other
2962, 23615774, nAnswer
2962, 23633634, Other
2962, 23635199, Clarify
2960, 23590380, Statement
2960, 23591217, nAnswer
2960, 23591461, Clarify
2960, 23598113, Clarify
2960, 23601806, Other
2960, 23604220, Clarify
2960, 23604716, yAnswer
2960, 23605690, Clarify
2960, 23607390, Clarify
2960, 23607434, nAnswer
2954, 23606595, Statement
2954, 23616533, Statement
2954, 23633727, whQuestion
2954, 23635271, nAnswer
2954, 23926569, ynQuestion
2954, 24643363, nAnswer
2954, 24644598, Clarify
2954, 24650204, Clarify
2954, 24717488, Statement
2954, 28302427, Clarify
2954, 28311652, Clarify
2936, 26336291, nAnswer
2936, 26350766, Clarify
2936, 26351571, Clarify
2936, 26351827, Statement
2936, 26354216, Clarify
2936, 26382900, System
2936, 26395214, Clarify
2936, 26395455, Clarify
2936, 26395567, Clarify
2936, 26663165, Clarify
2927, 23225947, Clarify
2927, 23226338, Clarify
2927, 23228203, Clarify
2927, 23393408, Statement
2927, 27956622, Statement
2927, 27958594, Statement
2910, 22871772, Emphasis
2910, 22874576, nAnswer
2910, 22876870, Statement
2910, 22877260, ynQuestion
2910, 22877843, Statement
2910, 22878172, Clarify
2910, 22879387, Clarify
2910, 22879582, Clarify
2910, 22879755, Clarify
2910, 22880300, System
2910, 22882230, Clarify
2910, 22892973, Clarify
2910, 23220699, Clarify
2910, 23240834, Statement
2910, 23241696, nAnswer
2910, 24474736, ynQuestion
2910, 24964031, Statement
2906, 22977179, Statement
2906, 23220737, Statement
2906, 23225251, Clarify
2906, 24138710, whQuestion
2906, 24552596, Clarify
2906, 24556034, nAnswer
2906, 26237259, nAnswer
2906, 26689466, Clarify
2900, 22710734, Clarify
2900, 22712679, Clarify
2900, 22714363, Clarify
2900, 22720055, Clarify
2900, 22723770, ynQuestion
2900, 22728664, Clarify
2900, 22740077, nAnswer
2900, 22742635, Statement
2900, 22746389, Clarify
2900, 22746762, Clarify
2900, 22749513, nAnswer
2900, 22752833, Emotion
2900, 22753140, Clarify
2900, 22759172, Clarify
2900, 22761634, Reject
2900, 22761718, Clarify
2900, 22776227, Reject
2900, 22776705, Clarify
2900, 22776898, Clarify
2900, 22810433, Clarify
2900, 22810556, Clarify
2900, 22810585, Clarify
2900, 22810860, Clarify
2900, 23229946, Clarify
2900, 23274616, nAnswer
2900, 23276995, Emphasis
2900, 26689385, Clarify
2900, 26690423, System
2900, 26690505, Clarify
2900, 26706681, ynQuestion
2900, 26706931, Clarify
2900, 26707029, Statement
2900, 26716129, Clarify
2900, 26717023, Clarify
2900, 26717448, Clarify
2900, 26718181, ynQuestion
2900, 26719432, Clarify
2900, 26721635, Clarify
2900, 26721860, Clarify
2900, 26723942, Clarify
2900, 26744037, Other
2900, 26762842, Clarify
2900, 26771832, Emphasis
2900, 27140402, Clarify
2900, 27140472, nAnswer
2900, 27141167, whQuestion
2893, 28401798, nAnswer
2889, 22428463, Clarify
2889, 22438885, ynQuestion
2889, 22438947, whQuestion
2889, 22449518, ynQuestion
2887, 28312860, Statement
2862, 26706021, Statement
2861, 21591431, Statement
2861, 21601833, Clarify
2861, 21601944, Clarify
2861, 21608666, Emphasis
2861, 21611891, nAnswer
2861, 21708762, Emphasis
2861, 21791384, Clarify
2861, 21793339, Clarify
2861, 21794114, Other
2861, 21824880, Statement
2861, 21832372, nAnswer
2861, 21930967, nAnswer
2861, 21935228, Statement
2861, 21937206, nAnswer
2861, 22244904, nAnswer
2861, 22257253, Emphasis
2861, 22257476, Other
2861, 22258333, Clarify
2861, 22259075, Continuer
2861, 22260388, Statement
2861, 22261093, Statement
2861, 22284428, nAnswer
2861, 22285171, nAnswer
2861, 22285332, Statement
2861, 22286490, Clarify
2861, 22293831, Statement
2861, 22294149, Statement
2861, 22297093, Emphasis
2861, 22297719, whQuestion
2861, 22311416, Clarify
2861, 22344871, Clarify
2861, 22348369, Clarify
2861, 22368905, Clarify
2861, 22990583, Clarify
2861, 24471648, Statement
2861, 24632095, Emphasis
2861, 24636856, Clarify
2861, 24806243, Clarify
2861, 25215075, Clarify
2861, 25579094, Statement
2861, 25972349, Statement
2861, 25980110, nAnswer
2861, 26014195, Clarify
2861, 26016778, Clarify
2861, 26661566, Clarify
2861, 26661771, Emphasis
2861, 26710932, Clarify
2861, 26719836, Statement
2861, 26745272, Clarify
2861, 26758690, Clarify
2861, 27273212, Reject
2861, 27464246, nAnswer
2861, 27477678, Clarify
2861, 27671538, System
2861, 27703385, Reject
2861, 27874594, System
2861, 27964917, nAnswer
2861, 27966370, Clarify
2861, 27967829, System
2861, 28142876, nAnswer
2853, 21470927, whQuestion
2853, 21625038, nAnswer
2846, 27418965, nAnswer
2844, 21370296, Reject
2844, 21371668, Clarify
2844, 21374823, Clarify
2844, 21376342, Clarify
2844, 21376404, Clarify
2844, 21386251, Reject
2844, 21388441, Clarify
2844, 21417535, Clarify
2844, 21419762, Clarify
2844, 21432492, Statement
2844, 22262030, whQuestion
2844, 22262583, whQuestion
2844, 22446819, Statement
2844, 22447903, Statement
2844, 22454377, Clarify
2844, 22459961, nAnswer
2844, 22460346, Clarify
2844, 23218677, Statement
2844, 23220357, Statement
2844, 23230413, Clarify
2844, 23241002, Statement
2844, 23241581, nAnswer
2844, 23310170, Statement
2844, 25549364, System
2844, 26310428, nAnswer
2844, 26310500, nAnswer
2844, 26315587, Statement
2844, 26697462, Clarify
2841, 21348723, Clarify
2841, 22747391, Statement
2841, 24572269, nAnswer
2841, 25493614, Statement
2841, 26689264, Reject
2841, 26783720, Clarify
2841, 26784884, Clarify
2841, 26789927, Clarify
2841, 27010572, Clarify
2841, 27014361, Statement
2839, 21302121, nAnswer
2839, 21302247, Clarify
2839, 21347973, Clarify
2839, 21793211, Clarify
2839, 21794032, nAnswer
2839, 21873450, Clarify
2839, 21938028, nAnswer
2839, 22095477, Statement
2839, 22233193, Clarify
2839, 23380430, ynQuestion
2839, 24918412, Clarify
2839, 24918661, Statement
2839, 26237871, whQuestion
2834, 21210309, ynQuestion
2834, 21229609, Statement
2834, 22233078, Clarify
2834, 22234309, Clarify
2834, 23220849, Statement
2834, 26689128, Statement
2834, 27043633, System
2834, 27045376, nAnswer
2833, 21079663, Statement
2833, 21080129, Statement
2819, 20702135, nAnswer
2819, 20703834, Clarify
2819, 20704903, nAnswer
2819, 20705600, whQuestion
2819, 20723579, Reject
2819, 20870893, Clarify
2811, 20712410, Statement
2811, 20713976, Clarify
2811, 20870284, System
2800, 20127733, Statement
2800, 20462026, Clarify
2800, 23519014, nAnswer
2790, 19930665, whQuestion
2790, 19930878, Statement
2790, 19970040, nAnswer
2790, 19970374, nAnswer
2790, 19970468, nAnswer
2785, 21026851, nAnswer
2785, 28297341, Other
2784, 19861397, whQuestion
2784, 19874318, Clarify
2784, 19879931, Statement
2784, 19882740, Clarify
2784, 20512785, Clarify
2784, 20603317, Reject
2784, 23220987, Other
2784, 26230542, Clarify
2784, 26272177, Clarify
2784, 26295067, Reject
2784, 26296509, Clarify
2784, 26297069, Clarify
2784, 26304885, Clarify
2784, 26367710, Other
2784, 26375968, nAnswer
2784, 26444184, Clarify
2773, 19857665, Emphasis
2773, 19857683, Reject
2773, 19864415, Statement
2773, 20109021, whQuestion
2770, 19517272, Clarify
2770, 19522952, Clarify
2770, 19523114, whQuestion
2770, 19523427, Reject
2770, 20692754, Clarify
2770, 20870191, Statement
2770, 20870287, Statement
2770, 20870672, Clarify
2770, 22474152, Statement
2770, 22474213, Clarify
2770, 22474814, Clarify
2770, 22476681, whQuestion
2770, 22534779, Clarify
2770, 22534982, whQuestion
2770, 22535566, Clarify
2770, 22535988, nAnswer
2770, 22538532, Clarify
2770, 22686426, Other
2770, 22690135, Clarify
2770, 23056448, Statement
2770, 23228811, nAnswer
2770, 23230494, whQuestion
2770, 23232783, Clarify
2770, 23545508, Clarify
2770, 23549676, Emphasis
2770, 23643151, nAnswer
2770, 23644146, Clarify
2770, 23798884, Clarify
2770, 23801257, Statement
2770, 24437169, Clarify
2770, 24437678, Statement
2770, 24437987, Statement
2770, 24460981, nAnswer
2770, 24749630, Clarify
2770, 24756647, Clarify
2770, 24878173, Clarify
2770, 24878937, nAnswer
2770, 24890676, nAnswer
2770, 24904678, Clarify
2770, 24908172, Reject
2770, 25250712, ynQuestion
2770, 25287191, Statement
2770, 25294214, Statement
2770, 27296568, System
2770, 27562573, System
2770, 27669022, Clarify
2770, 27669890, ynQuestion
2770, 28173510, Clarify
2770, 28214157, Clarify
2770, 28444479, Clarify
2770, 28445628, Clarify
2770, 28446545, Clarify
2770, 28448652, Clarify
2770, 28453222, Statement
2757, 22478632, Greet
2757, 22557564, Clarify
2757, 22806338, Statement
2757, 22808327, ynQuestion
2757, 22809423, Clarify
2757, 22871655, Clarify
2745, 19021900, Other
2745, 19470966, yAnswer
2745, 19913338, Emphasis
2739, 18952773, System
2737, 18935586, Statement
2737, 18965628, ynQuestion
2737, 19307013, nAnswer
2737, 23009233, whQuestion
2737, 23012219, Other
2736, 27214434, whQuestion
2729, 18835902, whQuestion
2729, 19107850, Clarify
2726, 18801296, Statement
2726, 18801663, Clarify
2726, 18801710, nAnswer
2726, 18804846, Clarify
2726, 18820271, Clarify
2726, 18953914, Clarify
2726, 18955390, Clarify
2726, 19143793, nAnswer
2726, 19160629, Reject
2726, 19161717, Clarify
2726, 19165095, Clarify
2726, 19165137, Clarify
2726, 19382376, nAnswer
2726, 19851366, Clarify
2726, 20548864, Clarify
2726, 21368520, Clarify
2726, 21378396, Clarify
2726, 21379622, nAnswer
2726, 21435623, Clarify
2726, 21450986, whQuestion
2726, 21518130, nAnswer
2726, 21518428, Reject
2726, 21573321, Clarify
2726, 21573542, ynQuestion
2726, 21622639, Clarify
2726, 22090602, Clarify
2726, 22220134, Clarify
2726, 22255338, Clarify
2726, 22264042, Emphasis
2726, 23539677, Clarify
2726, 23623921, Clarify
2726, 23625726, Greet
2726, 23634024, ynQuestion
2726, 23634200, Emphasis
2726, 23636462, ynQuestion
2726, 23641710, Greet
2726, 23696412, nAnswer
2726, 26251481, Statement
2726, 26397601, Clarify
2724, 26783774, Clarify
2724, 26784649, Statement
2723, 28297798, Clarify
2719, 18723800, nAnswer
2719, 18728788, System
2719, 28298160, ynQuestion
2717, 18697795, Clarify
2717, 18721092, whQuestion
2715, 18682333, Statement
2715, 18684307, nAnswer
2715, 18724012, ynQuestion
2710, 18677885, Statement
2710, 19005481, Clarify
2704, 18724207, Reject
2704, 19151198, Clarify
2704, 19151214, Statement
2704, 28300953, Other
2701, 18632125, Clarify
2701, 18633545, Clarify
2701, 18633692, Reject
2692, 18395998, Emphasis
2692, 18396716, Clarify
2691, 18396224, Clarify
2691, 18397355, yAnswer
2691, 18398566, Clarify
2691, 18946261, Clarify
2691, 18947211, nAnswer
2691, 19026652, ynQuestion
2691, 19138356, Emphasis
2689, 18388830, Clarify
2689, 18710472, Statement
2689, 18723737, Clarify
2673, 18154377, Reject
2673, 18166082, Clarify
2673, 18179727, Clarify
2673, 18179829, Statement
2673, 18715534, ynQuestion
2664, 18083176, Statement
2664, 18093572, ynQuestion
2664, 18097269, Statement
2664, 18097985, nAnswer
2664, 18122729, Clarify
2664, 18122755, Clarify
2664, 18122793, Clarify
2664, 18122826, Reject
2664, 18122907, nAnswer
2664, 18122944, Clarify
2664, 18123048, Other
2664, 18132407, whQuestion
2664, 18154300, Other
2664, 18158382, Clarify
2664, 19949231, Emphasis
2664, 28299451, ynQuestion
2656, 18004268, Statement
2656, 18004725, Clarify
2656, 18007275, Emphasis
2656, 18019043, Clarify
2656, 18192802, nAnswer
2653, 17826555, Clarify
2653, 17827572, Statement
2653, 17828569, Clarify
2653, 17829295, nAnswer
2653, 17962126, Clarify
2653, 18010008, Statement
2653, 18645984, Statement
2653, 19183390, Clarify
2653, 21810254, Emphasis
2653, 22585228, Clarify
2653, 22655467, Emphasis
2653, 22765906, Statement
2646, 17782155, Clarify
2646, 17803191, Clarify
2646, 17806291, Clarify
2646, 17818726, nAnswer
2646, 17826520, whQuestion
2646, 17930490, Statement
2646, 18062393, Other
2639, 17762402, Clarify
2639, 17764966, Statement
2639, 17766371, Clarify
2639, 17766537, Statement
2639, 17768152, nAnswer
2639, 17774795, Clarify
2631, 17621229, Clarify
2631, 19030709, Statement
2631, 19033129, Emphasis
2631, 27201016, Clarify
2626, 17559959, Statement
2626, 17569913, Clarify
2626, 17570300, Clarify
2626, 17572076, Clarify
2626, 17598423, whQuestion
2626, 17618555, Clarify
2626, 17621142, Reject
2626, 17655558, Clarify
2626, 17657977, Clarify
2626, 17658724, Clarify
2626, 17668760, nAnswer
2626, 17812916, Statement
2612, 17431185, Statement
2612, 17454939, Statement
2612, 17526432, Clarify
2612, 17529152, nAnswer
2612, 17621866, Clarify
2612, 18123486, Statement
2612, 21091066, System
2612, 21408562, nAnswer
2612, 21429933, Statement
2612, 24265242, Clarify
2612, 24442021, Clarify
2612, 24442984, Clarify
2612, 25067501, Statement
2612, 25067567, Reject
2612, 25067719, Clarify
2612, 25072086, Reject
2612, 25072720, Statement
2612, 25318392, nAnswer
2612, 25318485, System
2612, 25516356, System
2612, 25611211, Statement
2612, 25611244, Statement
2612, 25619149, Clarify
2612, 25619601, Statement
2612, 25620175, nAnswer
2612, 25631966, Statement
2612, 25679362, Clarify
2612, 25682766, Emphasis
2612, 25687007, Emphasis
2612, 26712367, Other
2612, 28415995, nAnswer
2575, 17082968, Clarify
2575, 17089153, nAnswer
2575, 17089621, Statement
2575, 17119469, Other
2575, 17136285, Other
2575, 17430825, whQuestion
2575, 19764281, Clarify
2575, 19799899, Clarify
2575, 20029697, nAnswer
2575, 22821740, Clarify
2575, 22847156, Clarify
2575, 22851767, nAnswer
2575, 23252009, Statement
2575, 23260013, Other
2575, 23260171, Clarify
2575, 25767583, Clarify
2575, 26688611, Clarify
2575, 28411156, nAnswer
2560, 16914283, Clarify
2560, 16949338, Statement
2560, 16949869, Clarify
2560, 16951010, Clarify
2551, 16844995, whQuestion
2551, 16848858, Emphasis
2551, 18923417, Clarify
2551, 18926219, nAnswer
2551, 19026987, nAnswer
2551, 19047572, Clarify
2551, 20723519, Statement
2551, 23602185, Clarify
2549, 16884097, Statement
2547, 16892141, whQuestion
2547, 16915970, Clarify
2547, 16917054, Clarify
2547, 16937149, Statement
2547, 16937261, Clarify
2547, 16937338, Clarify
2547, 16937441, Clarify
2547, 17277189, Clarify
2547, 17327323, whQuestion
2547, 17428252, System
2547, 17567542, Clarify
2547, 17567742, Statement
2547, 17639696, Clarify
2547, 17681430, nAnswer
2547, 17681844, Clarify
2547, 17691149, Emphasis
2547, 17704903, Clarify
2547, 17705051, Clarify
2547, 17774918, ynQuestion
2545, 16766544, Clarify
2545, 16767349, nAnswer
2545, 16942600, Clarify
2542, 16715083, Clarify
2542, 16715119, Reject
2542, 16725849, Statement
2542, 16733486, Clarify
2542, 16884682, Clarify
2542, 17118529, nAnswer
2542, 17118748, Clarify
2542, 19143855, Clarify
2512, 19169093, Other
2512, 22232340, whQuestion
2511, 16251455, nAnswer
2511, 16251987, ynQuestion
2511, 16272683, Emotion
2511, 16296248, nAnswer
2484, 16017600, Clarify
2484, 16018018, Clarify
2484, 16018039, System
2484, 16034439, Clarify
2484, 16041413, Emotion
2484, 16048977, Clarify
2484, 16054218, Emotion
2484, 16054267, Clarify
2484, 16054593, Emphasis
2484, 16055027, nAnswer
2484, 16852233, whQuestion
2476, 20101933, Statement
2476, 20102011, Statement
2476, 20102484, Reject
2476, 20102865, Reject
2476, 20102950, Statement
2476, 20107548, Statement
2476, 20107862, Statement
2476, 20107895, ynQuestion
2476, 20107943, Other
2476, 20108094, Statement
2476, 20108144, Clarify
2476, 20108292, Statement
2476, 20108567, Reject
2476, 20108679, nAnswer
2476, 20108756, Statement
2476, 20108786, Clarify
2476, 20108818, whQuestion
2476, 20108863, Reject
2476, 20108977, Statement
2476, 20109014, Accept
2476, 20109406, Reject
2476, 20109635, Reject
2476, 20110282, Clarify
2476, 20110344, Statement
2476, 20110522, Statement
2476, 20110702, Emphasis
2476, 20110866, Reject
2476, 20110868, Clarify
2476, 20110952, Continuer
2476, 20111337, nAnswer
2476, 20111548, Reject
2476, 20111722, nAnswer
2476, 20111835, Reject
2476, 20112187, Clarify
2476, 20112342, Clarify
2476, 20112410, Accept
2476, 20114104, Emphasis
2476, 20114345, Reject
2476, 20114511, nAnswer
2476, 20114679, Clarify
2476, 20115139, Clarify
2476, 20115307, Other
2476, 20115915, Clarify
2476, 20115927, Other
2476, 20116011, nAnswer
2476, 20117096, Clarify
2476, 20117583, Clarify
2476, 20117635, System
2476, 20118156, Statement
2476, 20118450, Emphasis
2476, 20118686, Clarify
2476, 20118848, Clarify
2476, 20119064, Clarify
2476, 20119254, Statement
2476, 20119287, Reject
2476, 20119338, Statement
2476, 20119534, nAnswer
2476, 20124100, Statement
2476, 20125974, nAnswer
2476, 20126252, Statement
2476, 20126446, Statement
2476, 20129046, nAnswer
2476, 20140115, Reject
2476, 20141628, Clarify
2476, 20143095, Statement
2476, 20147136, whQuestion
2476, 20162236, Clarify
2476, 20163114, Clarify
2476, 20163534, nAnswer
2476, 20230154, Statement
2472, 15999263, Statement
2471, 15994111, Clarify
2471, 16013157, ynQuestion
2471, 16169613, Clarify
2458, 15899298, ynQuestion
2458, 15902036, Statement
2445, 15795634, whQuestion
2445, 16054040, Accept
2445, 17772728, Statement
2445, 17772941, whQuestion
2445, 17774761, Clarify
2445, 17777770, Emphasis
2445, 17790460, Clarify
2445, 18071585, Statement
2427, 15668436, Statement
2413, 20766329, Statement
2413, 20795002, System
2412, 15437779, Clarify
2412, 15443198, Clarify
2412, 15448961, Other
2412, 15452540, Clarify
2412, 15462624, Clarify
2412, 15463122, nAnswer
2412, 15632632, Statement
2412, 15635717, Clarify
2412, 15648518, Clarify
2412, 15659416, Clarify
2412, 15666732, Clarify
2412, 15672261, Clarify
2412, 15673069, nAnswer
2412, 15687162, Clarify
2412, 15762518, Clarify
2412, 16033275, System
2412, 16041969, Clarify
2412, 16050450, Statement
2412, 16317518, Statement
2412, 16323023, Emphasis
2412, 16749799, System
2412, 17570929, Statement
2412, 17571065, Statement
2412, 24265042, Emphasis
2412, 24367295, Statement
2412, 26662382, whQuestion
2412, 26662456, nAnswer
2412, 26688550, Other
2407, 15376395, nAnswer
2407, 15673451, nAnswer
2407, 20259465, Clarify
2407, 20570409, Statement
2407, 20754841, nAnswer
2407, 22057551, Clarify
2407, 22057559, Emphasis
2407, 22321099, Statement
2407, 26688398, Continuer
2394, 15204305, nAnswer
2394, 21030410, Clarify
2394, 21059348, Clarify
2394, 21086564, Statement
2394, 27202455, ynQuestion
2391, 15171536, Reject
2388, 15153077, Clarify
2388, 15153258, whQuestion
2388, 15153438, nAnswer
2371, 17387570, Statement
2371, 17388904, Clarify
2371, 17388982, Clarify
2371, 17389761, Clarify
2371, 17393614, Clarify
2371, 19912638, whQuestion
2371, 24565735, nAnswer
2371, 24879419, Statement
2371, 24885086, Statement
2371, 25063591, Clarify
2371, 25066183, Clarify
2371, 25069257, Other
2371, 25069281, Reject
2371, 25069700, nAnswer
2371, 25070030, whQuestion
2371, 25070154, Clarify
2371, 25684291, Clarify
2371, 25690519, Clarify
2371, 25748669, Statement
2371, 25767266, Clarify
2371, 25767569, Clarify
2371, 25767849, nAnswer
2371, 25793208, Reject
2371, 25793576, Clarify
2371, 25794521, Clarify
2371, 25796051, Clarify
2371, 25803844, Clarify
2371, 25803978, Statement
2371, 25805670, Statement
2371, 25899021, Clarify
2368, 14926025, Statement
2362, 14828384, whQuestion
2362, 14828487, Statement
2362, 14828908, Clarify
2360, 14797647, Statement
2360, 14798211, Emphasis
2360, 15204256, Clarify
2360, 15213887, Emphasis
2360, 15351916, whQuestion
2360, 28301704, whQuestion
2355, 14767773, Clarify
2355, 14768725, Clarify
2355, 14769290, Clarify
2355, 14769469, Reject
2353, 14689144, whQuestion
2353, 14689196, Other
2353, 14806541, Other
2353, 26785284, Clarify
2342, 14378195, nAnswer
2342, 16317892, Statement
